objectID,title,culture,period,accessionYear,primaryImageSmall,dimensions
72262,Landscapes after Tang Poems,China,Ming dynasty,1969,https://images.metmuseum.org/CRDImages/as/web-large/DP160989.jpg,".1: 11 1/4 x 12 in. (28.6 x 30.5 cm)
.2: 11 1/4 x 12 in. (28.6 x 30.5 cm)
.3: 11 5/8 x 12 in. (29.5 x 30.5 cm)
.4: 11 1/4 x 12 in. (28.6 x 30.5 cm)
.5: 11 7/8 x 12 in. (30.2 x 30.5 cm)
.6: 11 5/8 x 12 in. (29.5 x 30.5 cm)"
40508,"Twin Pines, Level Distance",China,Yuan dynasty,1973,https://images.metmuseum.org/CRDImages/as/web-large/DP153682.jpg,"Image: 10 9/16 x 42 5/16 in. (26.8 x 107.5 cm)
Overall with mounting: 10 15/16 x 25 ft. 7 11/16 in. (27.8 x 781.5 cm)"
49134,Traveling Amid Streams and Mountains,China,Qing dynasty,1989,https://images.metmuseum.org/CRDImages/as/web-large/DP205858_CRD.jpg,10 3/8 x 200 1/4 in. (26.4 x 508.6 cm)
63227,Page from the Mustard Seed Garden Manual of Painting,China,Qing dynasty,1924,https://images.metmuseum.org/CRDImages/as/web-large/DP-26848-001.jpg,9 5/8 x 11 13/16 in. (24.4 x 30 cm)
63228,Page from the Mustard Seed Garden Manual of Painting,China,Qing dynasty,1924,https://images.metmuseum.org/CRDImages/as/web-large/DP-26849-001.jpg,9 5/8 x 11 13/16 in. (24.4 x 30 cm)
735059,Reminiscence of Jinling,China,Qing dynasty,2016,https://images.metmuseum.org/CRDImages/as/web-large/DP-13267-002.jpg,Image: 13 1/4 × 71 7/8 in. (33.7 × 182.6 cm)
40106,Buddhist Temples amid Autumn Mountains,China,Yuan-Ming,1983,https://images.metmuseum.org/CRDImages/as/web-large/DP213697_CRD.jpg,"Image: 12 7/8 in. × 10 ft. 6 1/2 in. (32.7 × 321.3 cm)
Overall with mounting: 13 1/8 in. × 37 ft. 2 1/8 in. (33.3 × 1133.2 cm)"
65555,Landscapes,China,Qing dynasty,2003,https://images.metmuseum.org/CRDImages/as/web-large/DP164311.jpg,Each leaf: 9 1/8 x 6 3/4 in. (23.2 x 17.1 cm)
633119,Rustic Scene,China,unknown,2013,,"Image: 53 1/2 × 26 1/2 in. (135.9 × 67.3 cm)
Overall with mounting: 90 7/8 × 31 3/4 in. (230.8 × 80.6 cm)
Overall with knobs: 90 7/8 × 35 11/16 in. (230.8 × 90.6 cm)"
73646,Landscapes in the styles of old masters,China,Qing dynasty,2007,https://images.metmuseum.org/CRDImages/as/web-large/DP145870_crd.jpg,Each leaf: 8 1/8 x 8 3/8 in. (20.5 x 21.3 cm)
49173,Returning Home,China,Qing dynasty,1976,https://images.metmuseum.org/CRDImages/as/web-large/DP143725_CRD.jpg,"Image (each): 6 1/2 × 4 1/8 in. (16.5 × 10.5 cm)
Each leaf with painting: 8 5/16 × 5 5/16 in. (21.1 × 13.5 cm)
Each double leaf unfolded: 8 5/16 × 10 5/8 in. (21.1 × 27 cm)"
36264,Sketches of Twelve Strange Mountain Peaks,China,unknown,1986,,22 x 16 1/2 in. (55.9 x 41.9 cm)
40088,Boats Moored in Wind and Rain,China,Southern Song,1989,https://images.metmuseum.org/CRDImages/as/web-large/DT6287.jpg,9 3/4 x 10 3/4 in. (24.8 x 27.3 cm)
48910,High Mountains,China,Ming dynasty,1989,https://images.metmuseum.org/CRDImages/as/web-large/DP-13880-002.jpg,"Image: 46 5/8 x 11 in. (118.4 x 27.9 cm)
Overall with mounting: 78 3/4 x 17 in. (200 x 43.2 cm)
Overall with knobs: 78 3/4 x 20 1/2 in. (200 x 52.1 cm)"
49598,Eagle,China,unknown,1986,,67 1/2 x 23 1/8 in. (171.5 x 58.7 cm)
42261,Angling in the Autumn River,China,unknown,1973,https://images.metmuseum.org/CRDImages/as/web-large/DP235583.jpg,Image: 10 3/16 × 10 13/16 in. (25.9 × 27.5 cm)
51769,River Landscape in Autumn,China,Qing dynasty,1951,https://images.metmuseum.org/CRDImages/as/web-large/DP203110_CRD.jpg,12 7/8 x 262 in. (32.7 x 665.5 cm)
49186,Fishing in River Country at Blossom Time,China,Qing dynasty,1989,https://images.metmuseum.org/CRDImages/as/web-large/DP205729_CRD.jpg,10 1/4 x 57 1/2 in. (26 x 146.1 cm)
36387,Clouds and Waterfalls at Yangdang,China,unknown,1986,,"Image: 21 3/4 x 45 1/4 in. (55.2 x 114.9 cm)
Overall with mounting: 84 1/2 x 46 1/8 in. (214.6 x 117.2 cm)
Overall with knobs: 84 1/2 x 50 5/8 in. (214.6 x 128.6 cm)"
49227,The Palace of Nine Perfections,China,Qing dynasty,1982,https://images.metmuseum.org/CRDImages/as/web-large/DP274140.jpg,"Image: 81 1/2 in. × 18 ft. 5 3/4 in. (207 × 563.2 cm)
Overall with mounting: 94 1/4 in. × 19 ft. (239.4 × 579.1 cm)"
36005,"Mountain Market, Clearing Mist",China,Southern Song,1913,https://images.metmuseum.org/CRDImages/as/web-large/DP154073.jpg,9 3/4 x 8 3/8 in. (24.8 x 21.3 cm)
49180,Landscapes of the Four Seasons,China,Qing dynasty,1989,https://images.metmuseum.org/CRDImages/as/web-large/DP162815.jpg,5 7/8 × 10 3/4 in. (14.9 × 27.3 cm)
65620,Landscapes,China,Qing dynasty,1969,https://images.metmuseum.org/CRDImages/as/web-large/DP161003.jpg,Each: 8 3/4 x 17 3/8 in. (22.2 x 44.1 cm)
49074,"Landscapes, Flowers and Birds",China,Ming dynasty,1981,https://images.metmuseum.org/CRDImages/as/web-large/DP161114_CRD.jpg,11 1/8 x 8 7/8 in. (28.3 x 22.5 cm)
36093,Landscape for Zhao Yipeng,China,Ming dynasty,1967,https://images.metmuseum.org/CRDImages/as/web-large/DP369002.jpg,Image: 28 x 55 in. (71.1 x 139.7 cm)
53601,Landscape with Pavilion and Willows,China,unknown,1969,https://images.metmuseum.org/CRDImages/as/web-large/DP156826.jpg,9 9/16 x 14 3/4 in. (24.3 x 37.5 cm)
53602,Landscape with Man Crossing Bridge,China,unknown,1969,https://images.metmuseum.org/CRDImages/as/web-large/DP156827.jpg,9 5/8 x 14 13/16 in. (24.4 x 37.6 cm)
51858,Landscape with Autumn Foliage,China,unknown,1969,https://images.metmuseum.org/CRDImages/as/web-large/DP156825.jpg,9 5/8 x 14 7/8 in. (24.4 x 37.8 cm)
51640,Landscape with White-Breasted Crows,China,unknown,1947,https://images.metmuseum.org/CRDImages/as/web-large/DP201277_CRD.jpg,Image: 11 3/8 in. × 10 ft. 10 1/4 in. (28.9 × 330.8 cm)
49178,Drunk in Autumn Woods,China,Qing dynasty,1987,https://images.metmuseum.org/CRDImages/as/web-large/DP-13954-002.jpg,"Image: 63 3/8 × 27 3/4 in. (161 × 70.5 cm)
Overall with mounting: 8 ft. 11 1/2 in. × 33 3/8 in. (273.1 × 84.8 cm)
Overall with knobs: 8 ft. 11 1/2 in. × 36 7/8 in. (273.1 × 93.7 cm)"
40433,Scholar admiring plum blossoms,China,Southern Song,1988,https://images.metmuseum.org/CRDImages/as/web-large/DT235397.jpg,"Image: 37 1/4 x 11 1/2 in. (94.6 x 29.2 cm)
Overall with mounting: 71 x 16 1/8 in. (180.3 x 41 cm)
Overall with knobs: 37 1/4 x 18 in. (94.6 x 45.7 cm)"
65640,Inn and Travelers in Snowy Mountains,China,Qing dynasty,2003,https://images.metmuseum.org/CRDImages/as/web-large/2003_246_O.jpg,"Image: 67 1/4 × 48 3/4 in. (170.8 × 123.8 cm)
Overall with mounting: 10 ft. 1 3/4 in. × 50 1/2 in. (309.2 × 128.3 cm)
Overall with knobs: 10 ft. 1 3/4 in. × 54 1/2 in. (309.2 × 138.4 cm)"
39549,Traveling through Snow-Covered Mountains,China,Yuan dynasty,2011,https://images.metmuseum.org/CRDImages/as/web-large/DP235585.jpg,"Image: 38 3/4 × 21 1/2 in. (98.4 × 54.6 cm)
Overall with mounting: 85 1/8 × 27 3/4 in. (216.2 × 70.5 cm)
Overall with knobs: 85 1/8 × 31 1/4 in. (216.2 × 79.4 cm)"
50167,Tao Yuanming enjoying chrysanthemums,China,Ming dynasty,2001,https://images.metmuseum.org/CRDImages/as/web-large/DP-17818-002.jpg,"Image: 58 1/4 x 14 3/16 in. (148 x 36 cm)
Overall with mounting: 105 1/4 x 21 3/16 in. (267.3 x 53.8 cm)
Overall with knobs: 105 1/4 x 24 1/2 in. (267.3 x 62.2 cm)"
49468,Sailing in Autumn,China,Qing dynasty,1986,https://images.metmuseum.org/CRDImages/as/web-large/DP162526.jpg,14 1/8 x 35 7/8 in. (35.9 x 91.1 cm)
49187,Wangchuan Villa,China,Qing dynasty,1977,https://images.metmuseum.org/CRDImages/as/web-large/DP214271_CRD.jpg,"Image: 14 in. x 17 ft. 10 3/4 in. (35.6 x 545.5 cm)
Overall with mounting: 14 3/8 in. x 34 ft. 7 1/2 in. (36.5 x 1055.4 cm)"
51856,Landscape with Four Pines,China,unknown,1968,https://images.metmuseum.org/CRDImages/as/web-large/DP160988.jpg,60 5/8 x 23 3/4 in. (154.0 x 60.3 cm)
51392,Moonlit terrace,China,unknown,1913,https://images.metmuseum.org/CRDImages/as/web-large/DP153542.jpg,10 1/2 x 9 3/4 in. (26.7 x 24.8 cm)
45652,Cloudy Mountains,China,Yuan dynasty,1973,https://images.metmuseum.org/CRDImages/as/web-large/DP213279_CRD.jpg,"Image: 10 3/8 × 57 in. (26.4 × 144.8 cm)
Overall with mounting: 10 5/8 in. × 28 ft. 1/4 in. (27 × 854.1 cm)"
36070,Landscape in the Style of Mi Fu,China,Ming dynasty,1955,https://images.metmuseum.org/CRDImages/as/web-large/DP204831_CRD.jpg,10 1/5 x 86 1/4 in. (25.9 x 219.1 cm)
36453,Strolling in a Misty Valley,China,Qing dynasty,1994,https://images.metmuseum.org/CRDImages/as/web-large/DT375239.jpg,"Image: 61 3/8 × 20 1/2 in. (155.9 × 52.1 cm)
Overall with mounting: 8 ft. 4 in. × 26 3/4 in. (254 × 67.9 cm)
Overall with knobs: 8 ft. 4 in. × 30 1/4 in. (254 × 76.8 cm)"
48968,Mountains Along Riverbanks,China,Ming dynasty,1981,https://images.metmuseum.org/CRDImages/as/web-large/DP-13878-002.jpg,"Image: 65 3/4 × 20 1/4 in. (167 × 51.4 cm)
Overall with mounting: 8 ft. 9 in. × 27 1/2 in. (266.7 × 69.9 cm)
Overall with knobs: 8 ft. 9 in. × 31 1/2 in. (266.7 × 80 cm)"
42328,Spring Dawn Over the Elixir Terrace,China,Ming dynasty,1982,https://images.metmuseum.org/CRDImages/as/web-large/DP224544.jpg,"Image: 24 1/4 x 10 1/4 in. (61.6 x 26 cm)
Overall with mounting: 87 1/2 x 17 5/8 in. (222.3 x 44.8 cm)
Overall with knobs: 87 1/2 x 20 5/8 in. (222.3 x 52.4 cm)"
45673,The Four Seasons,China,Ming dynasty,1989,https://images.metmuseum.org/CRDImages/as/web-large/DP205315_CRD.jpg,"Image: 13 13/16 in. x 18 ft. 8 3/8 in. (35.1 x 569.9 cm)
Overall with mounting: 16 5/16 in. x 35 ft. 1/4 in. (41.4 x 1067.4 cm)"
60764,Landscapes of Taiping Prefecture,China,unknown,1924,https://images.metmuseum.org/CRDImages/as/web-large/CIB8_d1.jpg,H. 8 7/8 in. (22.5 cm); W. 6 in. (15.2 cm); D. 1 in. (2.5 cm)
41185,Spring Clouds at the Pine Studio,China,Yuan dynasty,1980,https://images.metmuseum.org/CRDImages/as/web-large/DP258049.jpg,"Image: 36 1/4 x 12 1/2 in. (92.1 x 31.8 cm)
Overall with mounting: 79 1/2 x 18 1/2 in. (201.9 x 47 cm)
Overall with knobs: 79 1/2 x 20 7/8 in. (201.9 x 53 cm)"
36206,The Poetry Cottage,China,unknown,1986,,"Image: 8 7/8 x 39 in. (22.5 x 99.1 cm)
Overall with mounting: 11 x 320 3/8 in. (27.9 x 813.8 cm)"
39869,Wrist Rest,China,Qing dynasty,2015,https://images.metmuseum.org/CRDImages/as/web-large/DP701712.jpg,W. 1 3/4 in. (4.4 cm); D. 3/4 in. (109 cm); L. 7 1/4 in. (18.4 cm)
40020,The Sound of Spring in a Lonely Valley,China,Qing dynasty,1989,https://images.metmuseum.org/CRDImages/as/web-large/1989_363_133.jpg,"Image: 40 1/2 × 16 1/8 in. (102.9 × 41 cm)
Overall with mounting: 76 1/2 in. × 22 in. (194.3 × 55.9 cm)
Overall with knobs: 76 1/2 × 24 1/2 in. (194.3 × 62.2 cm)"
49170,The Sixteen Luohans,China,Qing dynasty,1985,https://images.metmuseum.org/CRDImages/as/web-large/DP153677.jpg,"Image: 18 1/4 in. × 19 ft. 7 3/4 in. (46.4 × 598.8 cm)
Overall with mounting: 22 5/16 in. × 74 ft. 7 in. (56.7 × 2273.3 cm)"
49149,Landscape in the Style of Zhao Boju (Fang Zhao Boju shanshui),China,Qing dynasty,1976,https://images.metmuseum.org/CRDImages/as/web-large/1976_190_O.jpg,"Image: 23 1/2 x 14 7/8 in. (59.7 x 37.8 cm)
Overall with mounting: 76 5/8 x 19 1/2 in. (194.6 x 49.5 cm)
Overall with knobs: 76 5/8 x 23 in. (194.6 x 58.4 cm)"
39557,Wooded Mountains at Dusk,China,Qing dynasty,1989,https://images.metmuseum.org/CRDImages/as/web-large/DT6305.jpg,"Image: 49 1/2 × 24 in. (125.7 × 61 cm)
Overall with mounting: 8 ft. 5 1/4 in. × 31 5/8 in. (257.2 × 80.3 cm)
Overall with knobs: 8 ft. 5 1/4 in. × 34 3/4 in. (257.2 × 88.3 cm)"
44720,The Stone Bridge,China,Qing dynasty,1993,https://images.metmuseum.org/CRDImages/as/web-large/1993_202_O.jpg,"Image: 60 3/4 × 18 5/16 in. (154.3 × 46.5 cm)
Overall with mounting: 86 3/4 × 25 3/4 in. (220.3 × 65.4 cm)
Overall with knobs: 86 3/4 × 29 1/2 in. (220.3 × 74.9 cm)"
51484,Landscapes in the Styles of Various Artists,China,Qing dynasty,1913,https://images.metmuseum.org/CRDImages/as/web-large/DP159077_CRD.jpg,"Overall (b–l): 10 1/2 x 11 1/2 in. (26.7 x 29.2 cm)
Overall (a): 10 3/8 x 11 5/8 in. (26.4 x 29.5 cm)"
48707,Vase with landscapes and flowers,China,Qing dynasty,1879,https://images.metmuseum.org/CRDImages/as/web-large/LC-79_2_442_001.jpg,H. 20 1/2 in. (52.1 cm)
37394,Boating beneath Echo Hill,China,Qing dynasty,2002,https://images.metmuseum.org/CRDImages/as/web-large/DT375240.jpg,"Image: 53 in. × 23 1/4 in. (134.6 × 59.1 cm)
Overall with mounting: 9 ft. 5 1/2 in. × 32 1/4 in. (288.3 × 81.9 cm)
Overall with knobs: 9 ft. 5 1/2 in. × 36 1/4 in. (288.3 × 92.1 cm)"
72951,Dwelling in the Mountains,China,unknown,2005,,Image: 37 15/16 x 23 5/8 in. (96.4 x 60 cm)
41479,Invitation to Reclusion at Jingxi,China,Ming dynasty,1990,https://images.metmuseum.org/CRDImages/as/web-large/DP216493_94.jpg,Image: 10 1/4 × 36 7/16 in. (26 × 92.6 cm)
49472,Fragrant Mountains,China,Qing dynasty,1986,https://images.metmuseum.org/CRDImages/as/web-large/DP161445.jpg,6 7/8 x 20 7/8 in. (17.5 x 53 cm)
72263,Landscapes,China,Qing dynasty,1969,https://images.metmuseum.org/CRDImages/as/web-large/DP160995.jpg,Each leaf: 6 5/8 x 8 in. (16.8 x 20.3 cm)
49434,Landscapes,China,Qing dynasty,1984,https://images.metmuseum.org/CRDImages/as/web-large/DP161141_CRD.jpg,12 1/4 x 7 5/8 in. (31.1 x 19.4 cm)
44521,Landscapes,China,Qing dynasty,1987,https://images.metmuseum.org/CRDImages/as/web-large/DP162760.jpg,4 5/8 x 5 1/2 in. (11.7 x 14 cm)
73650,Peach Blossom Spring,China,Ming dynasty,2015,https://images.metmuseum.org/CRDImages/as/web-large/S_L_4_2007_1_1_sec02_crd.jpg,"Image: 9 1/2 × 74 5/8 in. (24.1 × 189.5 cm)
Overall with mounting: 11 in. × 21 ft. 1 5/8 in. (28 × 644.2 cm)"
73657,Returning to Nature through a Reclusive Life,China,unknown,2007,,"Image: 91 5/16 x 20 7/8 in. (231.9 x 53 cm)
Overall: 117 x 22 in. (297.2 x 55.9 cm)"
36091,"Mountain Retreat,  leaf from Album for Zhou Lianggong",China,Qing dynasty,1964,https://images.metmuseum.org/CRDImages/as/web-large/DP153915.jpg,9 3/4 x 12 3/4 in. (24.8 x 32.4 cm)
72712,Landscapes of the Four Seasons,China,unknown,2004,https://images.metmuseum.org/CRDImages/as/web-large/2004_557_3a_O.jpg,"Image: 104 1/2 x 22 1/8 in. (265.4 x 56.2 cm)
Overall with mounting (a): 143 x 29 in. (363.2 x 73.7 cm)
Overall with mounting (b): 143 3/8 x 29 1/16 in. (364.2 x 73.8 cm)
Overall with mounting (c): 143 1/8 x 29 1/16 in. (363.5 x 73.8 cm)
Overall with mounting (d): 143 1/2 x 29 in. (364.5 x 73.7 cm)
Overall with rollers (each): 33 1/4 in. (84.5 cm)"
49153,Landscape: Eve of Mid-autumn,China,Qing dynasty,1989,https://images.metmuseum.org/CRDImages/as/web-large/DP160345.jpg,"Image: 22 1/2 x 16 in. (57.2 x 40.6 cm)
Overall with mounting: 72 x 21 5/8 in. (182.9 x 54.9 cm)
Overall with knobs: 72 x 25 1/4 in. (182.9 x 64.1 cm)"
49606,Landscapes,China,unknown,1986,,5 1/8 x 17 1/8 in. (13.0 x 43.5 cm)
61825,Landscapes after Ancient Masters,China,Qing dynasty,2017,https://images.metmuseum.org/CRDImages/as/web-large/DP160452.jpg,Each leaf: 9 3/4 x 11 3/4 in. (24.8 x 29.8 cm)
51864,Landscapes with Poems,China,Qing dynasty,1980,https://images.metmuseum.org/CRDImages/as/web-large/DP318738.jpg,"10 13/16 x 14 1/16 in. (27.5 x 35.7cm)
Overall with mounting: 16 1/8 x 22 7/8 in. (41 x 58.1cm)
painting/calligraphy: 13 15/16 x 20 9/16 in. (35.4 x 52.2cm)"
36168,Landscapes after old masters,China,Qing dynasty,1986,https://images.metmuseum.org/CRDImages/as/web-large/DP161415.jpg,10 1/8 x 6 3/8 in. (25.7 x 16.2 cm)
78085,Two Landscapes,China,Ming dynasty,2015,https://images.metmuseum.org/CRDImages/as/web-large/DP702159.jpg,Each: 14 x 14 in. (35.6 x 35.6 cm)
44591,Landscapes in the styles of ancient masters,China,Qing dynasty,1989,https://images.metmuseum.org/CRDImages/as/web-large/DT6151.jpg,11 3/4 x 12 3/8 in. (29.8 x 31.4 cm)
36047,Miniature landscapes,China,Qing dynasty,1942,https://images.metmuseum.org/CRDImages/as/web-large/DP161848_CRD.jpg,1 7/16 x 1 3/4 in. (3.7 x 4.4 cm)
36089,"Autumn Landscape, leaf from Album for Zhou Lianggong",China,Qing dynasty,1964,https://images.metmuseum.org/CRDImages/as/web-large/DP153913.jpg,9 3/4 x 13 in. (24.8 x 33 cm)
65075,Landscapes after old masters,China,Qing dynasty,2000,https://images.metmuseum.org/CRDImages/as/web-large/ASA299.jpg,Image (each leaf): 11 x 12 1/8 in. (27.9 x 30.8 cm)
36130,Landscapes of the Twelve Months,China,Qing dynasty,1980,https://images.metmuseum.org/CRDImages/as/web-large/DP161078_crd.jpg,11 7/8 x 24 3/4 in. (30.2 x 62.9 cm)
39931,Landscapes,China,Qing dynasty,1989,https://images.metmuseum.org/CRDImages/as/web-large/DP160517.jpg,Each: 8 7/16 × 6 9/16 in. (21.4 × 16.7 cm)
35992,Setting Sun on the Autumn River,China,Ming dynasty,1913,https://images.metmuseum.org/CRDImages/as/web-large/DP153847.jpg,6 1/4 x 19 in. (15.9 x 48.3 cm)
51234,Second View of the Studio for Respecting the Fungus of Longevity,China,Qing dynasty,1902,https://images.metmuseum.org/CRDImages/as/web-large/DP165336_CRD.jpg,8 3/8 x 31 in. (21.3 x 78.7 cm)
51394,Gathering at the Orchid Pavilion,China,Ming dynasty,1913,https://images.metmuseum.org/CRDImages/as/web-large/DP153557.jpg,11 1/2 x 11 in. (29.2 x 27.9 cm)
63230,Page from the Mustard Seed Garden Manual of Painting,China,Qing dynasty,1924,https://images.metmuseum.org/CRDImages/as/web-large/DP-26851-001.jpg,9 5/8 x 11 13/16 in. (24.4 x 30 cm)
45674,Second half of Ten Thousand Li of the Yangzi River,China,Ming dynasty,1913,https://images.metmuseum.org/CRDImages/as/web-large/DP166155_CRD.jpg,Image: 23 3/8 in. × 16 ft. (59.4 × 487.7 cm)
40087,Windswept lakeshore,China,Southern Song,1973,https://images.metmuseum.org/CRDImages/as/web-large/DP160430.jpg,10 1/4 x 10 5/8 in. (26 x 27 cm)
39542,Riverbank,China,Souther Tang,2016,https://images.metmuseum.org/CRDImages/as/web-large/DP-13074-006.jpg,"Image: 86 3/4 × 43 in. (220.3 × 109.2 cm)
Overall with mounting: 11 ft. 1/2 in. × 48 in. (336.6 × 121.9 cm)
Overall with knobs: 11 ft. 1/2 in. × 53 in. (336.6 × 134.6 cm)"
49151,The Colors of Mount Taihang,China,Qing dynasty,1978,https://images.metmuseum.org/CRDImages/as/web-large/DP-19446-008.jpg,"Image: 10 x 82 1/2 in. (25.3 x 209.4 cm)
Overall with mounting: 11 3/4 x 348 in. (29.8 x 883.9 cm)"
49113,Landscapes in the styles of old masters,China,Qing dynasty,1979,https://images.metmuseum.org/CRDImages/as/web-large/DP161065.jpg,Each leaf: 10 1/8 x 6 1/2 in. (25.7 x 16.5 cm)
39920,River Village in Autumn Dawn,China,Song dynasty,1973,https://images.metmuseum.org/CRDImages/as/web-large/DP165233_CRD.jpg,Image: 9 5/16 x 41 in. (23.7 x 104.1 cm)
40197,River Hamlet,China,Southern Song,1989,https://images.metmuseum.org/CRDImages/as/web-large/DP153520.jpg,9 1/2 x 10 in. (24.1 x 25.4 cm)
51419,Wangchuan Villa,China,Ming dynasty,1913,https://images.metmuseum.org/CRDImages/as/web-large/DP165839_CRD.jpg,12 1/2 in. × 16 ft. 1 in. (31.8 × 490.2 cm)
36049,Streams and Mountains Without End,China,Qing dynasty,1947,https://images.metmuseum.org/CRDImages/as/web-large/DP201351_CRD.jpg,11 3/16 x 76 3/8 in. (28.4 x 194 cm)
35990,Azure Cliff with Red Maples,China,Ming dynasty,1913,https://images.metmuseum.org/CRDImages/as/web-large/DP153846.jpg,6 3/8 × 18 3/4 in. (16.2 × 47.6 cm)
36011,First half of Ten Thousand Li of the Yangzi River,China,Ming dynasty,1913,https://images.metmuseum.org/CRDImages/as/web-large/DP165823_CRD.jpg,Image: 23 3/8 in. × 17 ft. 1 3/8 in. (59.4 × 521.7 cm)
45773,Landscapes,China,Ming dynasty,1980,https://images.metmuseum.org/CRDImages/as/web-large/DP204676_CRD.jpg,"Image (All leaves): 12 3/4 x 162 7/8 in. (32.4 x 413.7 cm)
Overall with mounting: 13 1/16 x 306 5/16 in. (33.2 x 778 cm)
Image (Leaf 1): 12 3/4 x 17 in. (32.4 x 43.2 cm)
Image (Leaf 2): 12 3/4 x 17 in. (32.4 x 43.2 cm)
Image (Leaf 3): 12 3/4 x 16 7/8 in. (32.4 x 42.9 cm)
Image (Leaf 4): 12 3/4 x 16 3/4 in. (32.4 x 42.5 cm)
Image (Leaf 5): 12 3/4 x 16 7/8 in. (32.4 x 42.9 cm)
Image (Leaf 6): 12 3/4 x 16 13/16 in. (32.4 x 42.7 cm)
Image (Leaf 7): 12 3/4 x 16 7/8 in. (32.4 x 42.9 cm)
Image (Leaf 8): 12 3/4 x 16 7/8 in. (32.4 x 42.9 cm)"
36171,Landscapes,China,Qing dynasty,1986,https://images.metmuseum.org/CRDImages/as/web-large/DP161429.jpg,9 5/16 x 9 13/16 in. (23.7 x 24.9 cm)
49432,Landscapes,China,Qing dynasty,1986,https://images.metmuseum.org/CRDImages/as/web-large/DP161176.jpg,10 7/8 x 13 3/4 in. (27.6 x 34.9 cm)
49179,Landscapes,China,Qing dynasty,1989,https://images.metmuseum.org/CRDImages/as/web-large/DP162807.jpg,8 1/4 × 12 3/8 in. (21 × 31.4 cm)
44873,Landscapes and Flowers,China,Ming-Qing,1989,https://images.metmuseum.org/CRDImages/as/web-large/DT6316_CRD.jpg,9 1/2 x 20 1/2 in. (24.1 x 52.1 cm)
40057,Fisherman's Lodge At Mount Xisai,China,Southern Song,1989,https://images.metmuseum.org/CRDImages/as/web-large/DP-15820-005_crd.jpg,"Image (a): 16 × 53 3/4 in. (40.6 × 136.5 cm)
Overall with mounting (a): 16 3/8 in. × 26 ft. 1/8 in. (41.6 × 792.8 cm)
Overall with mounting (b): 16 3/8 in. × 27 ft. 9 5/16 in. (41.6 × 846.6 cm)"
49181,Thirty-six Peaks of Mount Huang Recollected,China,Qing dynasty,1976,https://images.metmuseum.org/CRDImages/as/web-large/DT375236.jpg,"Image: 81 1/16 in. × 31 in. (205.9 × 78.7 cm)
Overall with mounting: 10 ft. 6 in. × 38 in. (320 × 96.5 cm)
Overall with knobs: 10 ft. 6 in. × 41 1/2 in. (320 × 105.4 cm)"
39536,Living Aloft: Master Liu's Retreat,China,Ming dynasty,2017,https://images.metmuseum.org/CRDImages/as/web-large/DP274197.jpg,"Image: 37 1/2 x 18 in. (95.3 x 45.7 cm)
Overall with mounting: 82 1/8 x 25 1/4 in. (208.6 x 64.1 cm)
Overall with knobs: 82 1/8 x 29 5/8 in. (208.6 x 75.2 cm)"
